"id","original_url","normalized_url","source_domain","source_list_file","source_list_row","scraped_status","http_error_if_known","error_message_if_known","source_scraped_file","current_knowledge_file","source_file_type","detected_category","source_of_truth_level","trust_label","content_quality","needs_future_rescrape","rescrape_reason","imported_at","last_scraped_at","duplicate_group_id","notes"
"url_006951","https://www.gigadevice.com/microcontrollers/GD32F137","https://www.gigadevice.com/microcontrollers/GD32F137","www.gigadevice.com","urls.txt","urls.txt:8640","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006952","https://www.gigadevice.com/microcontrollers/GD32F138","https://www.gigadevice.com/microcontrollers/GD32F138","www.gigadevice.com","urls.txt","urls.txt:8641","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006953","https://www.gigadevice.com/microcontrollers/GD32F139","https://www.gigadevice.com/microcontrollers/GD32F139","www.gigadevice.com","urls.txt","urls.txt:8642","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006954","https://www.gigadevice.com/microcontrollers/GD32F140","https://www.gigadevice.com/microcontrollers/GD32F140","www.gigadevice.com","urls.txt","urls.txt:8643","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006955","https://www.gigadevice.com/microcontrollers/GD32F141","https://www.gigadevice.com/microcontrollers/GD32F141","www.gigadevice.com","urls.txt","urls.txt:8644","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006956","https://www.gigadevice.com/microcontrollers/GD32F142","https://www.gigadevice.com/microcontrollers/GD32F142","www.gigadevice.com","urls.txt","urls.txt:8645","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006957","https://www.gigadevice.com/microcontrollers/GD32F143","https://www.gigadevice.com/microcontrollers/GD32F143","www.gigadevice.com","urls.txt","urls.txt:8646","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006958","https://www.gigadevice.com/microcontrollers/GD32F144","https://www.gigadevice.com/microcontrollers/GD32F144","www.gigadevice.com","urls.txt","urls.txt:8647","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006959","https://www.gigadevice.com/microcontrollers/GD32F145","https://www.gigadevice.com/microcontrollers/GD32F145","www.gigadevice.com","urls.txt","urls.txt:8648","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006960","https://www.gigadevice.com/microcontrollers/GD32F146","https://www.gigadevice.com/microcontrollers/GD32F146","www.gigadevice.com","urls.txt","urls.txt:8649","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006961","https://www.gigadevice.com/microcontrollers/GD32F147","https://www.gigadevice.com/microcontrollers/GD32F147","www.gigadevice.com","urls.txt","urls.txt:8650","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006962","https://www.gigadevice.com/microcontrollers/GD32F148","https://www.gigadevice.com/microcontrollers/GD32F148","www.gigadevice.com","urls.txt","urls.txt:8651","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006963","https://www.gigadevice.com/microcontrollers/GD32F149","https://www.gigadevice.com/microcontrollers/GD32F149","www.gigadevice.com","urls.txt","urls.txt:8652","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006964","https://www.gigadevice.com/microcontrollers/GD32F150","https://www.gigadevice.com/microcontrollers/GD32F150","www.gigadevice.com","urls.txt","urls.txt:8653","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006965","https://www.gigadevice.com/microcontrollers/GD32F151","https://www.gigadevice.com/microcontrollers/GD32F151","www.gigadevice.com","urls.txt","urls.txt:8654","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006966","https://www.gigadevice.com/microcontrollers/GD32F152","https://www.gigadevice.com/microcontrollers/GD32F152","www.gigadevice.com","urls.txt","urls.txt:8655","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006967","https://www.gigadevice.com/microcontrollers/GD32F153","https://www.gigadevice.com/microcontrollers/GD32F153","www.gigadevice.com","urls.txt","urls.txt:8656","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006968","https://www.gigadevice.com/microcontrollers/GD32F154","https://www.gigadevice.com/microcontrollers/GD32F154","www.gigadevice.com","urls.txt","urls.txt:8657","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006969","https://www.gigadevice.com/microcontrollers/GD32F155","https://www.gigadevice.com/microcontrollers/GD32F155","www.gigadevice.com","urls.txt","urls.txt:8658","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006970","https://www.gigadevice.com/microcontrollers/GD32F156","https://www.gigadevice.com/microcontrollers/GD32F156","www.gigadevice.com","urls.txt","urls.txt:8659","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006971","https://www.gigadevice.com/microcontrollers/GD32F157","https://www.gigadevice.com/microcontrollers/GD32F157","www.gigadevice.com","urls.txt","urls.txt:8660","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006972","https://www.gigadevice.com/microcontrollers/GD32F158","https://www.gigadevice.com/microcontrollers/GD32F158","www.gigadevice.com","urls.txt","urls.txt:8661","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006973","https://www.gigadevice.com/microcontrollers/GD32F159","https://www.gigadevice.com/microcontrollers/GD32F159","www.gigadevice.com","urls.txt","urls.txt:8662","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006974","https://www.gigadevice.com/microcontrollers/GD32F160","https://www.gigadevice.com/microcontrollers/GD32F160","www.gigadevice.com","urls.txt","urls.txt:8663","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006975","https://www.gigadevice.com/microcontrollers/GD32F161","https://www.gigadevice.com/microcontrollers/GD32F161","www.gigadevice.com","urls.txt","urls.txt:8664","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006976","https://www.gigadevice.com/microcontrollers/GD32F162","https://www.gigadevice.com/microcontrollers/GD32F162","www.gigadevice.com","urls.txt","urls.txt:8665","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006977","https://www.gigadevice.com/microcontrollers/GD32F163","https://www.gigadevice.com/microcontrollers/GD32F163","www.gigadevice.com","urls.txt","urls.txt:8666","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006978","https://www.gigadevice.com/microcontrollers/GD32F164","https://www.gigadevice.com/microcontrollers/GD32F164","www.gigadevice.com","urls.txt","urls.txt:8667","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006979","https://www.gigadevice.com/microcontrollers/GD32F165","https://www.gigadevice.com/microcontrollers/GD32F165","www.gigadevice.com","urls.txt","urls.txt:8668","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006980","https://www.gigadevice.com/microcontrollers/GD32F166","https://www.gigadevice.com/microcontrollers/GD32F166","www.gigadevice.com","urls.txt","urls.txt:8669","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006981","https://www.gigadevice.com/microcontrollers/GD32F167","https://www.gigadevice.com/microcontrollers/GD32F167","www.gigadevice.com","urls.txt","urls.txt:8670","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006982","https://www.gigadevice.com/microcontrollers/GD32F168","https://www.gigadevice.com/microcontrollers/GD32F168","www.gigadevice.com","urls.txt","urls.txt:8671","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006983","https://www.gigadevice.com/microcontrollers/GD32F169","https://www.gigadevice.com/microcontrollers/GD32F169","www.gigadevice.com","urls.txt","urls.txt:8672","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006984","https://www.gigadevice.com/microcontrollers/GD32F170","https://www.gigadevice.com/microcontrollers/GD32F170","www.gigadevice.com","urls.txt","urls.txt:8673","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006985","https://www.gigadevice.com/microcontrollers/GD32F171","https://www.gigadevice.com/microcontrollers/GD32F171","www.gigadevice.com","urls.txt","urls.txt:8674","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006986","https://www.gigadevice.com/microcontrollers/GD32F172","https://www.gigadevice.com/microcontrollers/GD32F172","www.gigadevice.com","urls.txt","urls.txt:8675","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006987","https://www.gigadevice.com/microcontrollers/GD32F173","https://www.gigadevice.com/microcontrollers/GD32F173","www.gigadevice.com","urls.txt","urls.txt:8676","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
